,price,rooms,area,floor,floors_total,adress,subway_station,distance to subway
1700,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
1701,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
1702,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
1703,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
1704,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
1705,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
1706,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
1707,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
1708,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
1709,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
1710,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
1711,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
1712,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
1713,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
1714,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
1715,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
1716,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
1717,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
1718,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
1719,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
1720,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
1721,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
1722,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
1723,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
1724,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
1725,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
1726,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
1727,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
1728,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
1729,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
1730,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
1731,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
1732,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
1733,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
1734,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
1735,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
1736,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
1737,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
1738,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
1739,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
1740,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
1741,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
1742,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
1743,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
1744,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
1745,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
1746,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
1747,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
1748,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
1749,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
1750,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
1751,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
1752,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
1753,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
1754,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
1755,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
1756,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
1757,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
1758,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
1759,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
1760,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
1761,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
1762,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
1763,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
1764,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
1765,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
1766,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
1767,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
1768,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
1769,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
1770,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
1771,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
1772,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
1773,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
