https://kazan.hh.ru/vacancy/30496898; Площадь Тукая, Казань, улица Карла Маркса, 46; от 35 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30506590; Площадь Тукая, Казань, улица Парижской Коммуны, 26; от 30 000 до 60 000 руб. на руки
https://kazan.hh.ru/vacancy/30660278; Кремлевская, Казань, Большая Красная улица, 8; от 25 000 до 70 000 руб. на руки
https://kazan.hh.ru/vacancy/30700486; Площадь Тукая, Казань, улица Парижской Коммуны, 26; от 25 000 до 100 000 руб. на рукиhttps://kazan.hh.ru/vacancy/30331514; Кремлевская, Казань, улица Карла Маркса, 5; от 35 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30759273; Горки, Казань, улица Родины, 27; от 40 000 руб. на руки
https://kazan.hh.ru/vacancy/30353072; Площадь Тукая, Казань, улица Салиха Сайдашева, 12;  з/п не указана
https://kazan.hh.ru/vacancy/30499573; Площадь Тукая, Казань, улица Пушкина, 12; от 25 000 до 40 000 руб. на руки
https://kazan.hh.ru/vacancy/29839148; Кремлевская, Казань, Московская улица, 15; от 25 000 руб. на руки
https://kazan.hh.ru/vacancy/30702130; Площадь Тукая, Казань, Галиаскара Камала, 7; от 25 000 до 45 000 руб. на руки
https://kazan.hh.ru/vacancy/30626763; Козья слобода, Казань, улица Четаева, 16; от 50 000 руб. на руки
https://kazan.hh.ru/vacancy/30611359; Площадь Тукая, Казань, улица Габдуллы Тукая;  з/п не указана
https://kazan.hh.ru/vacancy/30727909; Площадь Тукая, Казань, Московская улица, 53; от 25 000 до 30 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30573902; Площадь Тукая, ; от 35 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30236498; Козья слобода, Казань, улица Сулеймановой, 3; от 40 000 до 45 000 руб. на руки
https://kazan.hh.ru/vacancy/30602055; Кремлевская, Казань, улица Рустема Яхина, 4; от 60 000 до 100 000 руб. на руки
https://kazan.hh.ru/vacancy/30420076; Проспект Победы, Казань, микрорайон Экопарк Дубрава; от 14 000 руб. на руки
https://kazan.hh.ru/vacancy/30369018; Козья слобода, Казань, улица Сибгата Хакима, 23;  з/п не указана
https://kazan.hh.ru/vacancy/30458449; Суконная слобода, ;  з/п не указана
https://kazan.hh.ru/vacancy/30547362; Суконная слобода, Казань, улица Достоевского, 52;  з/п не указана
https://kazan.hh.ru/vacancy/30375997; Северный вокзал , Казань, улица Профессора Мухамедьярова, 31А; от 20 000 руб. на руки
https://kazan.hh.ru/vacancy/30514984; Аметьево, Казань, Гвардейская улица, 55А; от 30 000 руб. на руки
https://kazan.hh.ru/vacancy/30363252; Суконная слобода, Казань, Волкова, 59; от 30 000 до 35 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30580844; Горки, Казань, улица Родины, 1; от 20 000 руб. на рукиhttps://kazan.hh.ru/vacancy/30755743; Суконная слобода, Казань, улица Островского, 102; от 18 000 до 25 000 руб. на руки
https://kazan.hh.ru/vacancy/30118894; Площадь Тукая, Казань, улица Мазита Гафури, 50;  з/п не указана
